2023/01/13 02:14:00.023 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:00.121 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:00.328 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:00.426 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:00.634 0.022044228 137 51 9876.0 100.0
2023/01/13 02:14:00.732 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:00.842 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:00.939 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:01.049 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:01.147 0.023961118 140 50 9876.0 100.0
2023/01/13 02:14:01.246 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:01.356 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:01.454 0.022457351 138 51 9876.0 100.0
2023/01/13 02:14:01.662 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:01.759 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:01.967 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:02.175 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:02.273 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:02.374 0.022044228 137 51 9876.0 100.0
2023/01/13 02:14:02.484 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:02.582 0.023696719 141 51 9876.0 100.0
2023/01/13 02:14:02.680 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:02.997 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:03.095 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:03.192 0.021366707 137 52 9876.0 100.0
2023/01/13 02:14:03.303 0.021779830 138 52 9876.0 100.0
2023/01/13 02:14:03.400 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:03.510 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:03.609 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:03.817 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:03.915 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:04.012 0.021779830 138 52 9876.0 100.0
2023/01/13 02:14:04.220 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:04.330 0.023696719 141 51 9876.0 100.0
2023/01/13 02:14:04.428 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:04.525 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:04.635 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:04.734 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:04.844 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:04.942 0.021779830 138 52 9876.0 100.0
2023/01/13 02:14:05.040 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:05.152 0.023696719 141 51 9876.0 100.0
2023/01/13 02:14:05.252 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:05.353 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:05.454 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:05.656 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:05.756 0.021779830 138 52 9876.0 100.0
2023/01/13 02:14:05.860 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:05.963 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:06.074 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:06.176 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:06.274 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:06.579 0.022457351 138 51 9876.0 100.0
2023/01/13 02:14:06.689 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:06.787 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:06.884 0.023696719 141 51 9876.0 100.0
2023/01/13 02:14:06.995 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:07.092 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:07.301 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:07.399 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:07.510 0.021779830 138 52 9876.0 100.0
2023/01/13 02:14:07.608 0.023696719 141 51 9876.0 100.0
2023/01/13 02:14:07.706 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:08.023 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:08.121 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:08.219 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:08.329 0.022457351 138 51 9876.0 100.0
2023/01/13 02:14:08.427 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:08.525 0.023696719 141 51 9876.0 100.0
2023/01/13 02:14:08.635 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:08.733 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:08.843 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:08.941 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:09.148 0.021779830 138 52 9876.0 100.0
2023/01/13 02:14:09.246 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:09.356 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:09.454 0.024109842 142 51 9876.0 100.0
2023/01/13 02:14:09.553 0.023019198 141 52 9876.0 100.0
2023/01/13 02:14:09.663 0.022606075 140 52 9876.0 100.0
2023/01/13 02:14:09.858 0.022192953 139 52 9876.0 100.0
2023/01/13 02:14:09.968 0.022457351 138 51 9876.0 100.0
2023/01/13 02:14:10.066 0.022870474 139 51 9876.0 100.0
2023/01/13 02:14:10.176 0.023283597 140 51 9876.0 100.0
2023/01/13 02:14:10.274 0.023019198 141 52 9876.0 100.0
